Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite
055.04457,Compagnie des pêches production,2011,Air,Hydrochlorofluorocarbures (HCFC),170,kg/an
055.08870,CELVIA,2011,Eau (indirect),Demande biologique en oxygène (DBO5),245000,kg/an
055.08870,CELVIA,2011,Eau (indirect),Demande chimique en oxygène (DCO),445000,kg/an
055.08872,BERNARD SAS (salaisons),2011,Eau (indirect),Demande biologique en oxygène (DBO5),70300,kg/an
055.08884,LES VOLAILLES DE KERANNA,2011,Eau (direct),Ammoniac (NH3),1000,kg/an
055.12690,LE GUELLEC,2011,Air,"Tétrachloroéthylène (PER, tétrachloroéthylène)",2010,kg/an
055.12795,Installation de stockage de déchets non dangereux,2011,Air,Méthane (CH4),100000,kg/an
055.12875,ISDND DE CHUBIGUER,2011,Air,Méthane (CH4),110000,kg/an
055.14051,COGESTAR 2,2011,Air,CO2 Total d'origine non biomasse uniquement,37000000,kg/an
055.14051,COGESTAR 2,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),37000000,kg/an
055.14681,VALIA,2011,Eau (indirect),Demande biologique en oxygène (DBO5),44700,kg/an
055.14693,AviCompost,2011,Air,Ammoniac (NH3),18000,kg/an
055.15506,ISDND des hautes gayeulles,2011,Air,Méthane (CH4),160000,kg/an
055.15787,KNAUF OUEST,2011,Air,Composés organiques volatils non méthaniques (COVNM),147000,kg/an
055.16058,TRIADIS SERVICES,2011,Eau (direct),Ammoniac (NH3),1.28,kg/an
056.00007,MANITOWOC CRANE GROUPE France site Moulins,2011,Air,Composés organiques volatils non méthaniques (COVNM),41400,kg/an
056.00010,LUCANE,2011,Air,CO2 Total d'origine non biomasse uniquement,20700000,kg/an
056.00010,LUCANE,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),47000000,kg/an
056.00010,LUCANE,2011,Air,CO2 Total d'origine biomasse uniquement,26300000,kg/an
056.00022,ADISSEO,2011,Air,Composés organiques volatils non méthaniques (COVNM),239000,kg/an
056.00022,ADISSEO,2011,Air,"Dichlorométhane (DCM, chlorure de méthylène)",13400,kg/an
056.00022,ADISSEO,2011,Air,Hydrochlorofluorocarbures (HCFC),45,kg/an
056.00022,ADISSEO,2011,Air,Hydroflurocarbures (HFC),232,kg/an
056.00022,ADISSEO,2011,Air,Oxydes d'azote (NOx/NO2),126000,kg/an
056.00022,ADISSEO,2011,Air,CO2 Total d'origine non biomasse uniquement,85100000,kg/an
056.00022,ADISSEO,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),85100000,kg/an
056.00022,ADISSEO,2011,Eau (direct),Arsenic et composés (exprimés en tant que As),11.1,kg/an
056.00022,ADISSEO,2011,Eau (direct),Cadmium et composés (exprimés en tant que Cd),1.78,kg/an
056.00022,ADISSEO,2011,Eau (direct),Chrome hexavalent et composés (exprimés en tant que Cr VI),101,kg/an
056.00022,ADISSEO,2011,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),2420,kg/an
056.00022,ADISSEO,2011,Eau (direct),Demande biologique en oxygène (DBO5),44000,kg/an
056.00022,ADISSEO,2011,Eau (direct),Demande chimique en oxygène (DCO),261000,kg/an
056.00022,ADISSEO,2011,Eau (direct),"Dichlorométhane (DCM, chlorure de méthylène)",13,kg/an
056.00022,ADISSEO,2011,Eau (direct),Mercure et composés (exprimés en tant que Hg),1.67,kg/an
056.00022,ADISSEO,2011,Eau (direct),Nickel et composés (exprimés en tant que Ni),27.8,kg/an
056.00022,ADISSEO,2011,Eau (direct),Phénols (en tant que C total),23.1,kg/an
056.00022,ADISSEO,2011,Eau (direct),Sulfates,2930000,kg/an
056.00022,ADISSEO,2011,Sol,Chrome et composés (exprimés en tant que Cr),55.1,kg/an
056.00022,ADISSEO,2011,Sol,Cuivre et composés (exprimés en tant que Cu),69.8,kg/an
056.00022,ADISSEO,2011,Sol,Nickel et composés (exprimés en tant que Ni),70.5,kg/an
056.00022,ADISSEO,2011,Sol,Plomb et composés (exprimés en tant que Pb),22.4,kg/an
056.00022,ADISSEO,2011,Sol,Zinc et composés (exprimés en tant que Zn),982,kg/an
056.00022,ADISSEO,2011,Sol,Biphényles polychlorés (PCB),0.201,kg/an
056.00023,ERASTEEL COMMENTRY,2011,Air,CO2 Total d'origine non biomasse uniquement,13800000,kg/an
056.00023,ERASTEEL COMMENTRY,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13800000,kg/an
056.00024,VICAT Usine de Créchy,2011,Air,Ammoniac (NH3),20500,kg/an
056.00024,VICAT Usine de Créchy,2011,Air,Monoxyde de carbone (CO),718000,kg/an
056.00024,VICAT Usine de Créchy,2011,Air,Oxydes d'azote (NOx/NO2),420000,kg/an
056.00024,VICAT Usine de Créchy,2011,Air,CO2 Total d'origine non biomasse uniquement,227000000,kg/an
056.00024,VICAT Usine de Créchy,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),266000000,kg/an
056.00024,VICAT Usine de Créchy,2011,Air,CO2 Total d'origine biomasse uniquement,38800000,kg/an
056.00024,VICAT Usine de Créchy,2011,Eau (direct),Cadmium et composés (exprimés en tant que Cd),1.35,kg/an
056.00024,VICAT Usine de Créchy,2011,Eau (direct),Mercure et composés (exprimés en tant que Hg),1.35,kg/an
056.00024,VICAT Usine de Créchy,2011,Eau (direct),Nickel et composés (exprimés en tant que Ni),22.1,kg/an
056.00027,Cosmetique active production site de Vichy,2011,Eau (indirect),Demande biologique en oxygène (DBO5),169000,kg/an
056.00027,Cosmetique active production site de Vichy,2011,Eau (indirect),Demande chimique en oxygène (DCO),430000,kg/an
056.00040,SAGEM,2011,Eau (direct),Cadmium et composés (exprimés en tant que Cd),1.14,kg/an
056.00040,SAGEM,2011,Eau (direct),Nickel et composés (exprimés en tant que Ni),20.3,kg/an
056.00041,PSA GROUPE SITE DE SEPT-FONS,2011,Air,Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq),0.00017,kg/an
056.00041,PSA GROUPE SITE DE SEPT-FONS,2011,Air,CO2 Total d'origine non biomasse uniquement,42600000,kg/an
056.00041,PSA GROUPE SITE DE SEPT-FONS,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),42600000,kg/an
056.00068,ALL'CHEM,2011,Eau (indirect),Demande biologique en oxygène (DBO5),49600,kg/an
056.00074,Goodyear Dunlop Tires France,2011,Air,CO2 Total d'origine non biomasse uniquement,10100000,kg/an
056.00074,Goodyear Dunlop Tires France,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10100000,kg/an
056.00136,QUALIPAC AURILLAC Bousquet,2011,Eau (direct),Chrome et composés (exprimés en tant que Cr),117,kg/an
056.00136,QUALIPAC AURILLAC Bousquet,2011,Eau (direct),Cuivre et composés (exprimés en tant que Cu),74.2,kg/an
056.00136,QUALIPAC AURILLAC Bousquet,2011,Eau (direct),Nickel et composés (exprimés en tant que Ni),46.5,kg/an
056.00162,LALLEMAND SAS,2011,Eau (indirect),Demande biologique en oxygène (DBO5),97400,kg/an
056.00162,LALLEMAND SAS,2011,Eau (indirect),Demande chimique en oxygène (DCO),151000,kg/an
056.00174,M F P M - BLAVOZY,2011,Air,Composés organiques volatils non méthaniques (COVNM),30700,kg/an
056.00197,TANNERIES DU PUY,2011,Air,Composés organiques volatils non méthaniques (COVNM),30600,kg/an
056.00197,TANNERIES DU PUY,2011,Eau (indirect),Chrome et composés (exprimés en tant que Cr),617,kg/an
056.00197,TANNERIES DU PUY,2011,Eau (indirect),Demande biologique en oxygène (DBO5),92200,kg/an
056.00197,TANNERIES DU PUY,2011,Eau (indirect),Demande chimique en oxygène (DCO),183000,kg/an
056.00197,TANNERIES DU PUY,2011,Eau (indirect),Fer et composés (exprimés en tant que Fe),3630,kg/an
056.00203,Céramiques de Haute-Loire,2011,Air,CO2 Total d'origine non biomasse uniquement,11100000,kg/an
056.00203,Céramiques de Haute-Loire,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11100000,kg/an
056.00212,PAPETERIE D'ESPALY SA,2011,Air,"Tétrachloroéthylène (PER, tétrachloroéthylène)",11500,kg/an
056.00220,SOCIETE BARBIER,2011,Air,Composés organiques volatils non méthaniques (COVNM),49400,kg/an
056.00245,FAREVA La Vallee,2011,Air,Composés organiques volatils non méthaniques (COVNM),41500,kg/an
056.00245,FAREVA La Vallee,2011,Air,Hydroflurocarbures (HFC),890,kg/an
056.00257,LEYGATECH,2011,Air,Composés organiques volatils non méthaniques (COVNM),41500,kg/an
056.00259,SIGOPLAST SN,2011,Air,Composés organiques volatils non méthaniques (COVNM),90100,kg/an
056.00262,STTP EMBALLAGE,2011,Air,Composés organiques volatils non méthaniques (COVNM),211000,kg/an
056.00264,GUERIN PLASTIQUES,2011,Air,Composés organiques volatils non méthaniques (COVNM),70800,kg/an
056.00266,Société BARBIER,2011,Air,Composés organiques volatils non méthaniques (COVNM),79500,kg/an
056.00267,PEM,2011,Eau (direct),Nickel et composés (exprimés en tant que Ni),85.6,kg/an
056.00289,AUBERT ET DUVAL,2011,Air,CO2 Total d'origine non biomasse uniquement,42100000,kg/an
056.00289,AUBERT ET DUVAL,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),42100000,kg/an
056.00289,AUBERT ET DUVAL,2011,Eau (direct),Cadmium et composés (exprimés en tant que Cd),1.84,kg/an
056.00289,AUBERT ET DUVAL,2011,Eau (direct),Nickel et composés (exprimés en tant que Ni),24.2,kg/an
056.00305,Imprimerie de la Banque de France,2011,Air,Hydrochlorofluorocarbures (HCFC),1.41,kg/an
056.00326,TRELLEBORG,2011,Air,Composés organiques volatils non méthaniques (COVNM),67600,kg/an
056.00328,Michelin site de CATAROUX,2011,Air,Composés organiques volatils non méthaniques (COVNM),62600,kg/an
056.00328,Michelin site de CATAROUX,2011,Air,CO2 Total d'origine non biomasse uniquement,25800000,kg/an
056.00328,Michelin site de CATAROUX,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),25800000,kg/an
056.00332,Michelin site de la COMBAUDE,2011,Air,CO2 Total d'origine non biomasse uniquement,13200000,kg/an
056.00332,Michelin site de la COMBAUDE,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13200000,kg/an
056.00334,SUCRERIE DE BOURDON,2011,Air,CO2 Total d'origine non biomasse uniquement,17700000,kg/an
056.00334,SUCRERIE DE BOURDON,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),17700000,kg/an
056.00335,Michelin - Site des Gravanches,2011,Air,Hydroflurocarbures (HFC),180,kg/an
056.00372,CONSTELLIUM FRANCE,2011,Air,Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq),0.000135,kg/an
056.00372,CONSTELLIUM FRANCE,2011,Air,CO2 Total d'origine non biomasse uniquement,46000000,kg/an
056.00372,CONSTELLIUM FRANCE,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),46000000,kg/an
056.00372,CONSTELLIUM FRANCE,2011,Eau (direct),Chrome hexavalent et composés (exprimés en tant que Cr VI),34,kg/an
056.00372,CONSTELLIUM FRANCE,2011,Eau (direct),Cuivre et composés (exprimés en tant que Cu),150,kg/an
056.00372,CONSTELLIUM FRANCE,2011,Eau (direct),Nickel et composés (exprimés en tant que Ni),314,kg/an
056.00372,CONSTELLIUM FRANCE,2011,Eau (direct),Phénols (en tant que C total),151,kg/an
056.00372,CONSTELLIUM FRANCE,2011,Eau (direct),Zinc et composés (exprimés en tant que Zn),760,kg/an
056.00377,SAIPOL,2011,Air,Composés organiques volatils non méthaniques (COVNM),136000,kg/an
056.00390,PAPETERIES DE GIROUX,2011,Eau (direct),Demande biologique en oxygène (DBO5),102000,kg/an
056.00390,PAPETERIES DE GIROUX,2011,Eau (direct),Demande chimique en oxygène (DCO),201000,kg/an
056.00392,ADIAMAS,2011,Air,"Tétrachloroéthylène (PER, tétrachloroéthylène)",7040,kg/an
056.00419,ROCKWOOL FRANCE SAS,2011,Air,Aldéhyde formique (formaldéhyde),18000,kg/an
056.00419,ROCKWOOL FRANCE SAS,2011,Air,Ammoniac (NH3),124000,kg/an
056.00419,ROCKWOOL FRANCE SAS,2011,Air,Oxydes de soufre (SOx/SO2),591000,kg/an
056.00419,ROCKWOOL FRANCE SAS,2011,Air,Oxydes d'azote (NOx/NO2),132000,kg/an
056.00419,ROCKWOOL FRANCE SAS,2011,Air,Phénols (en tant que C total),15300,kg/an
056.00419,ROCKWOOL FRANCE SAS,2011,Air,CO2 Total d'origine non biomasse uniquement,98000000,kg/an
056.00419,ROCKWOOL FRANCE SAS,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),98000000,kg/an
056.00458,SAPEC2,2011,Eau (direct),Nickel et composés (exprimés en tant que Ni),33,kg/an
056.00463,SANOFI CHIMIE,2011,Air,Composés organiques volatils non méthaniques (COVNM),415000,kg/an
056.00463,SANOFI CHIMIE,2011,Air,CO2 Total d'origine non biomasse uniquement,22600000,kg/an
056.00463,SANOFI CHIMIE,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),22600000,kg/an
056.00463,SANOFI CHIMIE,2011,Eau (direct),Demande chimique en oxygène (DCO),177000,kg/an
056.00463,SANOFI CHIMIE,2011,Eau (direct),"Dichlorométhane (DCM, chlorure de méthylène)",354,kg/an
056.00463,SANOFI CHIMIE,2011,Eau (direct),Fluorures (en tant que F total),7290,kg/an
056.00467,Usine du Chancet,2011,Eau (indirect),Demande biologique en oxygène (DBO5),138000,kg/an
056.00467,Usine du Chancet,2011,Eau (indirect),Demande chimique en oxygène (DCO),308000,kg/an
056.01310,SECANIM sud est,2011,Air,CO2 Total d'origine non biomasse uniquement,11500000,kg/an
056.01310,SECANIM sud est,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11500000,kg/an
056.01327,SICTOM Entre Monts et Vallées,2011,Air,Méthane (CH4),177000,kg/an
056.01349,CANDIA,2011,Eau (indirect),Demande biologique en oxygène (DBO5),186000,kg/an
056.01349,CANDIA,2011,Eau (indirect),Demande chimique en oxygène (DCO),371000,kg/an
056.01350,SOCIETE FROMAGERE,2011,Sol,Phosphore total,6200,kg/an
056.01360,SLVA,2011,Eau (indirect),Demande biologique en oxygène (DBO5),169000,kg/an
056.01360,SLVA,2011,Eau (indirect),Demande chimique en oxygène (DCO),273000,kg/an
056.01391,chaufferie des Champins,2011,Air,CO2 Total d'origine non biomasse uniquement,11400000,kg/an
056.01391,chaufferie des Champins,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11400000,kg/an
056.01405,BONILAIT PROTEINES,2011,Air,Nickel et composés (exprimés en tant que Ni),78,kg/an
056.01460,'ONYX Auv. Rhône Alpes ''Plateforme de production d'amendement Organique''',2011,Air,Ammoniac (NH3),15200,kg/an
056.01498,GEFA,2011,Air,Hydrochlorofluorocarbures (HCFC),52,kg/an
056.01498,GEFA,2011,Air,Hydroflurocarbures (HFC),147,kg/an
056.01634,ISDND SAINT DIERY,2011,Air,Méthane (CH4),106000,kg/an
056.01635,ISDND de Puy-Long à CLERMONT-FERRAND,2011,Air,Méthane (CH4),659000,kg/an
056.01635,ISDND de Puy-Long à CLERMONT-FERRAND,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11400000,kg/an
056.01635,ISDND de Puy-Long à CLERMONT-FERRAND,2011,Air,CO2 Total d'origine biomasse uniquement,11400000,kg/an
056.01635,ISDND de Puy-Long à CLERMONT-FERRAND,2011,Eau (indirect),Arsenic et composés (exprimés en tant que As),16.4,kg/an
056.01635,ISDND de Puy-Long à CLERMONT-FERRAND,2011,Eau (indirect),Phénols (en tant que C total),21.1,kg/an
056.01636,ISDND AMBERT,2011,Air,Méthane (CH4),232000,kg/an
056.01637,SICTOM DES COMBRAILLES,2011,Air,Méthane (CH4),370000,kg/an
056.01637,SICTOM DES COMBRAILLES,2011,Eau (indirect),Ammoniac (NH3),21.8,kg/an
056.01647,ISDND SAINT SAUVES,2011,Air,Méthane (CH4),150000,kg/an
056.01696,CGP FLEXIBLE INNOVATION,2011,Air,Composés organiques volatils non méthaniques (COVNM),192000,kg/an
056.01749,3CB SAS,2011,Air,Oxydes d'azote (NOx/NO2),421000,kg/an
056.01749,3CB SAS,2011,Air,CO2 Total d'origine non biomasse uniquement,374000000,kg/an
056.01749,3CB SAS,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),374000000,kg/an
056.01778,COVED SAS,2011,Air,Méthane (CH4),839000,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2011,Air,CO2 Total d'origine non biomasse uniquement,23200000,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),23200000,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2011,Eau (direct),Arsenic et composés (exprimés en tant que As),8.48,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2011,Eau (direct),Cadmium et composés (exprimés en tant que Cd),4.24,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2011,Eau (direct),Mercure et composés (exprimés en tant que Hg),84.8,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2011,Sol,Chrome et composés (exprimés en tant que Cr),95.2,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2011,Sol,Cuivre et composés (exprimés en tant que Cu),101,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2011,Sol,Nickel et composés (exprimés en tant que Ni),59.5,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2011,Sol,Plomb et composés (exprimés en tant que Pb),44.2,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2011,Sol,Zinc et composés (exprimés en tant que Zn),451,kg/an
057.00795,IMERYS TC usine du CUL DE FER,2011,Air,Fluor et composés inorganiques (en tant que HF),32100,kg/an
057.00795,IMERYS TC usine du CUL DE FER,2011,Air,CO2 Total d'origine non biomasse uniquement,17400000,kg/an
057.00795,IMERYS TC usine du CUL DE FER,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),17400000,kg/an
057.01080,Centre de stockage des déchets d'Eteignières,2011,Air,Méthane (CH4),291000,kg/an
057.01082,Tréfimétaux usine de Givet,2011,Air,Benzène,1190,kg/an
057.01082,Tréfimétaux usine de Givet,2011,Eau (direct),Cuivre et composés (exprimés en tant que Cu),174,kg/an
057.01082,Tréfimétaux usine de Givet,2011,Eau (direct),Di(2-éthylhexyle)phtalate (DEHP),1.58,kg/an
057.01083,NPL (Ninin Plismy Lejay),2011,Eau (direct),Zinc et composés (exprimés en tant que Zn),130,kg/an
057.01122,SNC CANELIA ROUVROY POUDRE,2011,Air,CO2 Total d'origine non biomasse uniquement,114000000,kg/an
057.01122,SNC CANELIA ROUVROY POUDRE,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),114000000,kg/an
057.01122,SNC CANELIA ROUVROY POUDRE,2011,Sol,Fer et composés (exprimés en tant que Fe),12300,kg/an
057.01128,PSA Charleville,2011,Air,Cadmium et composés (exprimés en tant que Cd),21.7,kg/an
057.01128,PSA Charleville,2011,Air,Cobalt et composés (exprimés en tant que Co),36.6,kg/an
057.01128,PSA Charleville,2011,Air,Composés organiques volatils non méthaniques (COVNM),201000,kg/an
057.01128,PSA Charleville,2011,Air,Cuivre et composés (exprimés en tant que Cu),358,kg/an
057.01128,PSA Charleville,2011,Air,Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq),0.000379,kg/an
057.01128,PSA Charleville,2011,Air,Méthane (CH4),153000,kg/an
057.01128,PSA Charleville,2011,Air,Zinc et composés (exprimés en tant que Zn),1200,kg/an
057.01131,INVICTA GROUP,2011,Air,Composés organiques volatils non méthaniques (COVNM),47100,kg/an
057.01132,LA FONTE ARDENNAISE - unité FA 5,2011,Air,Composés organiques volatils non méthaniques (COVNM),120000,kg/an
057.01133,LA FONTE ARDENNAISE - UNITE FA1,2011,Air,Benzène,3410,kg/an
057.01133,LA FONTE ARDENNAISE - UNITE FA1,2011,Air,Composés organiques volatils non méthaniques (COVNM),200000,kg/an
057.01133,LA FONTE ARDENNAISE - UNITE FA1,2011,Air,Phénols (en tant que C total),2130,kg/an
057.01149,TARKETT FRANCE,2011,Air,Composés organiques volatils non méthaniques (COVNM),75600,kg/an
057.01149,TARKETT FRANCE,2011,Air,"Dichlorométhane (DCM, chlorure de méthylène)",8400,kg/an
057.01149,TARKETT FRANCE,2011,Eau (indirect),Demande biologique en oxygène (DBO5),49100,kg/an
057.01149,TARKETT FRANCE,2011,Eau (indirect),Demande chimique en oxygène (DCO),197000,kg/an
057.01152,AFS SEDAN SAS,2011,Air,Nickel et composés (exprimés en tant que Ni),127,kg/an
057.01152,AFS SEDAN SAS,2011,Air,Zinc et composés (exprimés en tant que Zn),326,kg/an
057.01156,MARCEL FRANCE MECANO GALVA,2011,Air,Chrome et composés (exprimés en tant que Cr),225,kg/an
057.01177,GIE Chardonneuse,2011,Air,Acétaldéhyde (aldéhyde acétique  éthanal),3030,kg/an
057.01177,GIE Chardonneuse,2011,Air,Chrome et composés (exprimés en tant que Cr),117,kg/an
057.01177,GIE Chardonneuse,2011,Air,Cobalt et composés (exprimés en tant que Co),10.3,kg/an
057.01177,GIE Chardonneuse,2011,Air,Composés organiques volatils non méthaniques (COVNM),152000,kg/an
057.01177,GIE Chardonneuse,2011,Air,Monoxyde de carbone (CO),510000,kg/an
057.01177,GIE Chardonneuse,2011,Air,Zinc et composés (exprimés en tant que Zn),267,kg/an
057.01177,GIE Chardonneuse,2011,Air,CO2 Total d'origine non biomasse uniquement,49100000,kg/an
057.01177,GIE Chardonneuse,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),63900000,kg/an
057.01177,GIE Chardonneuse,2011,Air,CO2 Total d'origine biomasse uniquement,14800000,kg/an
057.01178,SKPRF Papeterie de Rethel,2011,Air,CO2 Total d'origine non biomasse uniquement,17600000,kg/an
057.01178,SKPRF Papeterie de Rethel,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),17600000,kg/an
057.01180,ISDND SOMMAUTHE,2011,Air,Méthane (CH4),265000,kg/an
057.01186,FAURECIA,2011,Air,Composés organiques volatils non méthaniques (COVNM),178000,kg/an
057.01236,Forges de Bologne,2011,Eau (direct),Nickel et composés (exprimés en tant que Ni),24.9,kg/an
057.01238,Fonderies de Brouseval et Montreuil,2011,Air,Composés organiques volatils non méthaniques (COVNM),50700,kg/an
057.01247,CLAS Galvaplast,2011,Eau (direct),Nickel et composés (exprimés en tant que Ni),32.7,kg/an
057.01253,Usine de BAYARD,2011,Air,Composés organiques volatils non méthaniques (COVNM),64000,kg/an
057.01271,Dalkia - Chaufferie centrale du Vert-Bois,2011,Air,CO2 Total d'origine non biomasse uniquement,18100000,kg/an
057.01271,Dalkia - Chaufferie centrale du Vert-Bois,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),18100000,kg/an
057.01277,FERRO France,2011,Air,Zinc et composés (exprimés en tant que Zn),525,kg/an
057.01278,Aciéries HACHETTE et DRIOUT,2011,Air,Chrome et composés (exprimés en tant que Cr),145,kg/an
057.01278,Aciéries HACHETTE et DRIOUT,2011,Air,Nickel et composés (exprimés en tant que Ni),76,kg/an
057.01290,FERRY-CAPITAIN,2011,Air,Antimoine et composés (exprimés en tant que Sb),151,kg/an
057.01290,FERRY-CAPITAIN,2011,Air,Méthanol (alcool méthylique),33400,kg/an
057.01291,CONSTANTIA Jeanne d'Arc,2011,Air,Composés organiques volatils non méthaniques (COVNM),69900,kg/an
057.01300,SAVIPLAST 52,2011,Air,Composés organiques volatils non méthaniques (COVNM),138000,kg/an
057.01322,BG,2011,Air,CO2 Total d'origine non biomasse uniquement,11600000,kg/an
057.01322,BG,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11600000,kg/an
057.01330,3P - Produits Plastiques Performants,2011,Air,Composés organiques volatils non méthaniques (COVNM),133000,kg/an
057.01339,Forges de courcelles,2011,Air,Oxydes d'azote (NOx/NO2),143000,kg/an
057.01344,ENTREMONT LANGRES,2011,Eau (indirect),Demande biologique en oxygène (DBO5),713000,kg/an
057.01344,ENTREMONT LANGRES,2011,Eau (indirect),Demande chimique en oxygène (DCO),484000,kg/an
057.01344,ENTREMONT LANGRES,2011,Eau (indirect),Phosphore total,8340,kg/an
057.01360,Station de compression de Voisines,2011,Air,CO2 Total d'origine non biomasse uniquement,32900000,kg/an
057.01360,Station de compression de Voisines,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),32900000,kg/an
057.01388,LUNDIN INTERNATIONAL,2011,Air,Composés organiques volatils non méthaniques (COVNM),55500,kg/an
057.01390,LUNDIN CHAMPAGNE,2011,Air,Composés organiques volatils non méthaniques (COVNM),78700,kg/an
057.01392,LUNDIN INTERNATIONAL,2011,Air,Composés organiques volatils non méthaniques (COVNM),95800,kg/an
057.01398,LUNDIN INTERNATIONAL,2011,Air,Composés organiques volatils non méthaniques (COVNM),494000,kg/an
057.01398,LUNDIN INTERNATIONAL,2011,Air,Méthane (CH4),279000,kg/an
057.01400,LUNDIN CHAMPAGNE,2011,Air,Composés organiques volatils non méthaniques (COVNM),408000,kg/an
057.01400,LUNDIN CHAMPAGNE,2011,Air,Méthane (CH4),152000,kg/an
057.01412,LUNDIN INTERNATIONAL,2011,Air,Composés organiques volatils non méthaniques (COVNM),853000,kg/an
057.01412,LUNDIN INTERNATIONAL,2011,Air,Méthane (CH4),616000,kg/an
057.01421,Cristal union,2011,Air,Acétaldéhyde (aldéhyde acétique  éthanal),3120,kg/an
057.01421,Cristal union,2011,Air,Antimoine et composés (exprimés en tant que Sb),10.2,kg/an
057.01421,Cristal union,2011,Air,Cobalt et composés (exprimés en tant que Co),10.8,kg/an
057.01421,Cristal union,2011,Air,Composés organiques volatils non méthaniques (COVNM),156000,kg/an
057.01421,Cristal union,2011,Air,Cuivre et composés (exprimés en tant que Cu),116,kg/an
057.01421,Cristal union,2011,Air,Monoxyde de carbone (CO),602000,kg/an
057.01421,Cristal union,2011,Air,Oxydes de soufre (SOx/SO2),227000,kg/an
057.01421,Cristal union,2011,Air,Oxydes d'azote (NOx/NO2),173000,kg/an
057.01421,Cristal union,2011,Air,Zinc et composés (exprimés en tant que Zn),459,kg/an
057.01421,Cristal union,2011,Air,CO2 Total d'origine non biomasse uniquement,232000000,kg/an
057.01421,Cristal union,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),232000000,kg/an
057.01421,Cristal union,2011,Sol,Arsenic et composés (exprimés en tant que As),67,kg/an
057.01421,Cristal union,2011,Sol,Chrome et composés (exprimés en tant que Cr),196,kg/an
057.01421,Cristal union,2011,Sol,Cuivre et composés (exprimés en tant que Cu),162,kg/an
057.01421,Cristal union,2011,Sol,Manganèse et composés (exprimés en tant que Mn),152000,kg/an
057.01421,Cristal union,2011,Sol,Nickel et composés (exprimés en tant que Ni),133,kg/an
057.01421,Cristal union,2011,Sol,Plomb et composés (exprimés en tant que Pb),206,kg/an
057.01421,Cristal union,2011,Sol,Zinc et composés (exprimés en tant que Zn),636,kg/an
057.01422,ONYX EST,2011,Air,Méthane (CH4),254000,kg/an
057.01422,ONYX EST,2011,Eau (indirect),Ammoniac (NH3),5410,kg/an
057.01447,AMCOR CAPSULES,2011,Air,Composés organiques volatils non méthaniques (COVNM),49500,kg/an
057.01448,CSDU PARGNY LES REIMS,2011,Air,Méthane (CH4),440000,kg/an
057.01448,CSDU PARGNY LES REIMS,2011,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10700000,kg/an
057.01448,CSDU PARGNY LES REIMS,2011,Air,CO2 Total d'origine biomasse uniquement,10700000,kg/an
057.01451,LUZEAL Site de PONTFAVERGER,2011,Air,Acétaldéhyde (aldéhyde acétique  éthanal),1710,kg/an
